"Country","Commodity","Flow","Unit","Year","Quantity","fad_fished","flow_binary","alpha_3"
"Jamaica","Tunas, fresh or chilled, nei","Exports","Tonnes",2016,NA,1,NA,"JAM"
"Jamaica","Tunas, fresh or chilled, nei","Imports","Tonnes",2016,1,1,1,"JAM"
"Jamaica","Tunas, fresh or chilled, nei","Reexports","Tonnes",2016,4,1,1,"JAM"
"Jamaica","Turbot, fresh or chilled","Imports","Tonnes",2016,NA,0,NA,"JAM"
"Jamaica","Yellowfin tuna, fresh or chilled","Exports","Tonnes",2016,NA,1,NA,"JAM"
"Jamaica","Yellowfin tuna, fresh or chilled","Imports","Tonnes",2016,NA,1,NA,"JAM"
"Jamaica","Yellowfin tuna, fresh or chilled","Reexports","Tonnes",2016,21,1,1,"JAM"
"Jamaica","Yellowfin tuna, frozen, nei","Imports","Tonnes",2016,NA,1,NA,"JAM"
"Jamaica","Yellowfin tuna, frozen, nei","Reexports","Tonnes",2016,NA,1,NA,"JAM"
"Martinique","Alaska pollock fillets, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Alaska pollock, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes",2016,9,1,1,"MTQ"
"Martinique","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes",2016,NA,1,NA,"MTQ"
"Martinique","Albacore (=Longfin tuna), gilled, gutted, frozen","Imports","Tonnes",2016,NA,1,NA,"MTQ"
"Martinique","Albacore (=Longfin tuna), heads-off, etc., frozen","Imports","Tonnes",2016,240,1,1,"MTQ"
"Martinique","Anchovies nei, dried, whether or not salted, but not smoked","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Anchovies, prepared or preserved, not minced","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Anchovies, salted or in brine","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Atlantic cod, frozen","Imports","Tonnes",2016,46,0,1,"MTQ"
"Martinique","Atlantic halibut, fresh or chilled","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Atlantic herring fillets, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Atlantic herring, fresh or chilled","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Atlantic herring, not minced, prep. or pres., nei","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Atlantic herring, smoked","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Atlantic redfishes, fillets, frozen","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Atlantic redfishes, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Bonito (Sarda spp.), not minced, prepared or preserved, nei","Imports","Tonnes",2016,NA,1,NA,"MTQ"
"Martinique","Brisling or sprats, fresh or chilled","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Caviar substitutes","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Cod nei fillets, dried, salted or in brine","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Cod nei, fillets, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Cod, dried, unsalted (stockfish)","Exports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Cod, dried, unsalted (stockfish)","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Cod, salted and dried (klipfish)","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Cods nei, salted or in brine","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Cods, fresh or chilled, nei","Exports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Cods, fresh or chilled, nei","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Cods, not minced, prepared or preserved","Imports","Tonnes",2016,1,0,1,"MTQ"
"Martinique","Common sole, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","European plaice fillets, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","European plaice, frozen","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","European sardine, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","European sardine, prepared or preserved, not minced, nei","Exports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","European sardine, prepared or preserved, not minced, nei","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Euthynnus other than skipjack prep. or pres. not minced, nei","Imports","Tonnes",2016,4,1,1,"MTQ"
"Martinique","Fish body oils, nei","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Fish dried, whether or not salted, nei","Exports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Fish dried, whether or not salted, nei","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Fish fillets, dried, salted or in brine, nei","Imports","Tonnes",2016,1,0,1,"MTQ"
"Martinique","Fish fillets, fresh or chilled, nei","Imports","Tonnes",2016,23,0,1,"MTQ"
"Martinique","Fish fillets, frozen, nei","Exports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Fish fillets, prep. or pres, incl. raw, coated in batter or breadcrum, cooked or not, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Fish live, nei","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Fish liver oils, nei","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Fish minced (=surimi), frozen","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Fish nei, salted or in brine","Imports","Tonnes",2016,1,0,1,"MTQ"
"Martinique","Fish waste, nei","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Fish, fresh, chilled or frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Fishmeals, nei","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Flatfish nei, frozen","Imports","Tonnes",2016,13,0,1,"MTQ"
"Martinique","Flatfish, fresh or chilled, nei","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Flounder fillets, frozen","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Gadiformes, fresh or chilled, nei","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Gadiformes, not minced, prepared or preserved","Imports","Tonnes",2016,3,0,1,"MTQ"
"Martinique","Greenland halibut, frozen","Imports","Tonnes",2016,1,0,1,"MTQ"
"Martinique","Hake meat, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Hake nei fillets, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Hake of the genus Urophycis, fillets, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Hake, not minced, prepared or preserved","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Hakes nei, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Herring fillets, incl. coated in batter, cooked or not","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Herring meat, frozen","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Herring nei, fillets, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Herring, salted or in brine","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Jack and horse mackerel, frozen","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Livers, roes, milt, dried, salted or in brine, nei","Imports","Tonnes",2016,83,0,1,"MTQ"
"Martinique","Livers, roes, milt, fresh or chilled, nei","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Livers, roes, milt, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Mackerel fillets, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Mackerel prepared or preserved, not minced, nei","Exports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Mackerel prepared or preserved, not minced, nei","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Mackerels nei, frozen","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Mackerels, nei, fresh or chilled","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Mackerels, smoked","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Marine fish fillets, frozen, nei","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Marine fish nei, minced, prepared or preserved","Exports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Marine fish nei, minced, prepared or preserved","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Marine fish nei, prepared or preserved, not minced","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Marine fish nei, smoked","Exports","Tonnes",2016,51,0,1,"MTQ"
"Martinique","Marine fish nei, smoked","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Marine fish, fresh or chilled, nei","Exports","Tonnes",2016,3,0,1,"MTQ"
"Martinique","Marine fish, fresh or chilled, nei","Imports","Tonnes",2016,22,0,1,"MTQ"
"Martinique","Marine fish, frozen, nei","Exports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Marine fish, frozen, nei","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Miscellaneous demersal fish,nei, fresh or chilled","Imports","Tonnes",2016,10,0,1,"MTQ"
"Martinique","Miscellaneous marine fish fillets, fresh or chilled, nei","Exports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Miscellaneous marine fish meat, minced or not, frozen, nei","Exports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Miscellaneous marine fish meat, minced or not, frozen, nei","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Ornamental fish nei","Exports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Ornamental fish nei","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Pacific cod fillets, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Pacific halibut, fresh or chilled","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Pilchards (Sardinops spp.) and Sardinellas, fresh or chilled","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Pilchards (Sardinops spp.) and Sardinellas, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Redfish nei, fillets, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Saithe (=Pollock), fresh or chilled","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Saithe (=Pollock), frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Saithe (=Pollock), not minced, prepared or preserved","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Seabreams nei, fresh or chilled","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Seabreams, frozen","Imports","Tonnes",2016,0,0,0,"MTQ"
"Martinique","Shark fillets nei, frozen","Imports","Tonnes",2016,43,0,1,"MTQ"
"Martinique","Sharks nei, fresh or chilled","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Sharks nei, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Skipjack tuna, fresh or chilled","Imports","Tonnes",2016,0,1,0,"MTQ"
"Martinique","Skipjack tuna, frozen","Imports","Tonnes",2016,0,1,0,"MTQ"
"Martinique","Solubles from fish","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Swordfish, frozen","Imports","Tonnes",2016,3,0,1,"MTQ"
"Martinique","Tuna loins and fillets, frozen","Imports","Tonnes",2016,0,1,0,"MTQ"
"Martinique","Tuna loins, prepared or preserved","Imports","Tonnes",2016,0,1,0,"MTQ"
"Martinique","Tunas nei, frozen","Imports","Tonnes",2016,NA,1,NA,"MTQ"
"Martinique","Tunas prepared or preserved, not minced, in airtight containers","Imports","Tonnes",2016,NA,1,NA,"MTQ"
"Martinique","Tunas prepared or preserved, not minced, in oil","Imports","Tonnes",2016,0,1,0,"MTQ"
"Martinique","Tunas prepared or preserved, not minced, nei","Imports","Tonnes",2016,NA,1,NA,"MTQ"
"Martinique","Tunas, bonitos, billfishes, nei, minced, prepared or preserved","Imports","Tonnes",2016,NA,1,NA,"MTQ"
"Martinique","Tunas, fresh or chilled, nei","Imports","Tonnes",2016,NA,1,NA,"MTQ"
"Martinique","Tunas, gilled, gutted, frozen, nei","Imports","Tonnes",2016,NA,1,NA,"MTQ"
"Martinique","Tunas, heads-off, etc., frozen, nei","Imports","Tonnes",2016,NA,1,NA,"MTQ"
"Martinique","Whiting fillets, frozen","Imports","Tonnes",2016,NA,0,NA,"MTQ"
"Martinique","Yellowfin tuna, frozen, nei","Imports","Tonnes",2016,NA,1,NA,"MTQ"
"Martinique","Yellowfin tuna, gilled, gutted, frozen","Imports","Tonnes",2016,NA,1,NA,"MTQ"
"Montserrat","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes",2016,NA,1,NA,"MSR"
"Montserrat","Anchovies, prepared or preserved, not minced","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Atlantic mackerel prepared or preserved, not minced","Imports","Tonnes",2016,0,0,0,"MSR"
"Montserrat","Cods nei, dried,  whether or not salted","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Cods nei, frozen","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Cods nei, salted or in brine","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Cods, fresh or chilled, nei","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Common sole, fresh or chilled","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Fish body oils, nei","Imports","Tonnes",2016,1,0,1,"MSR"
"Montserrat","Fish dried, whether or not salted, nei","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Fish fillets, dried, salted or in brine, nei","Imports","Tonnes",2016,0,0,0,"MSR"
"Montserrat","Fish fillets, fresh or chilled, nei","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Fish fillets, frozen, nei","Imports","Tonnes",2016,7,0,1,"MSR"
"Montserrat","Fish for culture incl. ova, fingerlings etc.","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Fish liver oils, nei","Imports","Tonnes",2016,3,0,1,"MSR"
"Montserrat","Fish meat, whether or not minced, frozen, nei","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Fish nei, salted or in brine","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Fish nei, smoked","Imports","Tonnes",2016,0,0,0,"MSR"
"Montserrat","Fish, fresh or chilled, nei","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Flatfish nei, frozen","Imports","Tonnes",2016,0,0,0,"MSR"
"Montserrat","Haddock, frozen","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Hakes nei, frozen","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Herring, salted or in brine","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Herrings nei, frozen","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Herrings nei, smoked","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Herrings prepared or preserved, not minced, nei","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Livers, roes, milt, frozen","Imports","Tonnes",2016,4523,0,1,"MSR"
"Montserrat","Mackerel, dried, whether or not salted, but not smoked","Imports","Tonnes",2016,2,0,1,"MSR"
"Montserrat","Mackerels nei, frozen","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Mackerels nei, salted or in brine","Imports","Tonnes",2016,21,0,1,"MSR"
"Montserrat","Mackerels, nei, fresh or chilled","Imports","Tonnes",2016,8,0,1,"MSR"
"Montserrat","Marine fish nei, minced, prepared or preserved","Imports","Tonnes",2016,1000,0,1,"MSR"
"Montserrat","Marine fish nei, prepared or preserved, not minced","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Marine fish nei, smoked","Imports","Tonnes",2016,1,0,1,"MSR"
"Montserrat","Marine fish, fresh or chilled, nei","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Marine fish, frozen, nei","Imports","Tonnes",2016,4,0,1,"MSR"
"Montserrat","Miscellaneous marine fish nei, dried, whether or not salted","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Miscellaneous marine fish, salted or in brine, nei","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Ornamental fish nei","Imports","Tonnes",2016,0,0,0,"MSR"
"Montserrat","Pilchards (Sardinops spp.), prep. or pres., not minced, nei","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Plaices, fresh or chilled, nei","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Sardines, sardinellas, brisling or sprats, fresh or chilled","Imports","Tonnes",2016,0,0,0,"MSR"
"Montserrat","Sardines, sardinellas, brisling or sprats, frozen","Imports","Tonnes",2016,0,0,0,"MSR"
"Montserrat","Sardines, sardinellas, brisling or sprats, prep. or pres., not minced, nei","Imports","Tonnes",2016,0,0,0,"MSR"
"Montserrat","Swordfish, frozen","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Toothfish (Dissostichus spp.), frozen","Imports","Tonnes",2016,NA,0,NA,"MSR"
"Montserrat","Tunas nei, frozen","Imports","Tonnes",2016,NA,1,NA,"MSR"
"Montserrat","Tunas prepared or preserved, not minced, nei","Imports","Tonnes",2016,NA,1,NA,"MSR"
"Montserrat","Tunas, fresh or chilled, nei","Imports","Tonnes",2016,10,1,1,"MSR"
"Montserrat","Yellowfin tuna, fresh or chilled","Imports","Tonnes",2016,0,1,0,"MSR"
"Montserrat","Yellowfin tuna, frozen, nei","Imports","Tonnes",2016,NA,1,NA,"MSR"
"Bonaire, Sint Eustatius and Saba","Alaska pollock fillets, frozen","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Alaska pollock, frozen","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Alaska pollock, roes, frozen","Imports","Tonnes",2016,0,0,0,"BES"
"Bonaire, Sint Eustatius and Saba","Albacore (=Longfin tuna), fresh or chilled","Exports","Tonnes",2016,52,1,1,"BES"
"Bonaire, Sint Eustatius and Saba","Albacore (=Longfin tuna), fresh or chilled","Imports","Tonnes",2016,39,1,1,"BES"
"Bonaire, Sint Eustatius and Saba","Albacore (=Longfin tuna), frozen, nei","Exports","Tonnes",2016,NA,1,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Albacore (=Longfin tuna), frozen, nei","Imports","Tonnes",2016,3,1,1,"BES"
"Bonaire, Sint Eustatius and Saba","Anchovies, fresh or chilled","Imports","Tonnes",2016,0,0,0,"BES"
"Bonaire, Sint Eustatius and Saba","Anchovies, prepared or preserved, not minced","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Anchovies, salted or in brine","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Anchovies, semi-preserved","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Angler (=Monk) fillets, frozen","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Angler (=monk), fresh or chilled","Imports","Tonnes",2016,251,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Angler (=monk), frozen","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Argentinian hake fillets, frozen","Imports","Tonnes",2016,1,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic (Thunnus thynnus) and Pacific (Thunnus orientalis) bluefin tuna, frozen","Imports","Tonnes",2016,0,1,0,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Exports","Tonnes",2016,NA,1,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic (Thunnus thynnus)and Pacific (Thunnus orientalis) bluefin tuna, fresh or chilled","Imports","Tonnes",2016,7,1,1,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic halibut, smoked","Imports","Tonnes",2016,1,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic herring fillets, fresh or chilled","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic herring fillets, frozen","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic herring, fresh or chilled","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic herring, frozen","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic herring, not minced, prep. or pres., nei","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic herring, smoked","Imports","Tonnes",2016,7,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic mackerel, fresh or chilled","Exports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic mackerel, frozen","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Atlantic redfishes, fresh or chilled","Imports","Tonnes",2016,5,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Balls, cakes, sausages, etc.prepared from minced fish","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Bigeye tuna, fresh or chilled","Exports","Tonnes",2016,NA,1,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Bigeye tuna, frozen, nei","Exports","Tonnes",2016,NA,1,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Brisling or sprats, frozen","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Cape hake fillets, frozen","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Cape hake, frozen","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Caviar and caviar substitutes","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Caviar substitutes","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Cod nei fillets, dried, salted or in brine","Imports","Tonnes",2016,483,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Cod nei, fillets, frozen","Exports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Cod nei, fillets, frozen","Imports","Tonnes",2016,354,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Cod, salted and dried (klipfish)","Imports","Tonnes",2016,4,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Cods nei, dried,  whether or not salted","Exports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Cods nei, dried,  whether or not salted","Imports","Tonnes",2016,4,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Cods nei, fillets, fresh or chilled","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Cods nei, frozen","Imports","Tonnes",2016,0,0,0,"BES"
"Bonaire, Sint Eustatius and Saba","Cods nei, salted or in brine","Imports","Tonnes",2016,NA,0,NA,"BES"
"Bonaire, Sint Eustatius and Saba","Cods, fresh or chilled, nei","Exports","Tonnes",2016,4,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Cods, fresh or chilled, nei","Imports","Tonnes",2016,19,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Cods, not minced, prepared or preserved","Imports","Tonnes",2016,1,0,1,"BES"
"Bonaire, Sint Eustatius and Saba","Common sole, frozen","Imports","Tonnes",2016,103,0,1,"BES"
